id,field,year,difficulty,question,choice1,choice2,choice3,choice4,answer,explanation,source_url
H11QA_Q20,法令上の制限,H11,2,"建築基準法の確認に関する次の記述のうち, 誤っているものはどれか。","木造3 階建て, 延べ面積が300 甜の建築物の建築をしようとする場合は, 建 築主事の確認を受ける必要がある。","鉄筋コンクリート造平屋建て, 延べ面積が300 姪の建築物の建築をしようと する場合は, 建築主事の確認を受ける必要がある。","自己の居住の用に供している建築物の用途を変更して共同住宅(その床面積 の合計300 m 2) にしようとする場合は, 建築主事の確認を受ける必要がない。","文化財保護法の規定によって重要文化財として仮指定された建築物の大規模 の修繕をしようとする場合は, 建築主事の確認を受ける必要がない。",3,建築基準法では、重要文化財（仮指定含む）の大規模修繕には確認が必要です（法第3条第3項）。1・2は延べ面積200㎡超の建築物で確認が必要な正しい記述。3は用途変更でも床面積300㎡の共同住宅となる場合は確認が必要です。重要文化財の修繕は確認対象と覚えよう。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q21,法令上の制限,H11,2,"建築物の容積率(延べ面積の敷地面積に対する割合) に関する次の記述の うち, 建築基準或去の規定によれば, 正しいものはどれか。","容積率の算定に当たり, 建築物の延べ面積の★を限度として, 地下室の床面 積を建築物の延べ面積に算入しないとする特例は, 住宅以外の用途に供する部 分を有する建築物には適用されない。","容積率の算定に当たっては, 共同住宅の共用の廊下又は階段の用に供する部 分の床面積は, その建築物の延べ面積には算入しない。","高度地区内においては, 容積率は, 高度地区に関する都市計画で定められた 内容に適合しなければならない。","近隣商業地域及び商業地域内で, かつ, 防火地域内にある耐火建築物につい ては, 容積率制限は適用されない。 ーぬ…-",2,正解は3。高度地区では都市計画で定められた容積率制限に従う必要がある。1は誤りで、住宅以外の用途でも地下室特例は適用可能（延べ面積の1/3まで）。2は誤りで、共同住宅の共用部分も延べ面積に算入される。4は誤りで、商業地域でも容積率制限は適用される（緩和はあるが免除ではない）。覚えるべきは「高度地区の容積率は都市計画優先」！,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q22,法令上の制限,H11,2,"準防火地域内において, 地階を除く階数が3 (高さ12 m ), 延べ面積が",",200 評で事務所の用途に供する建築物を建築しようとする場合に関する次の記述 のうち, 建築基準法の規定によれば, 正しいものはどれか。","この建築物は, 耐火建築物又は準耐火建築物としなければならない。","この建築物の屋上に看板を設ける場合においては, その主要な部分を不燃材 料で造り, 又はおおわなければならない。","この建築物は, 防火上有効な構造の防火壁によって有効に区画しなければな らない。 この建築物には, 非常用の昇降機を設けなければならない。",1,準防火地域で階数3・延べ面積200㎡の事務所建築物は、耐火建築物または準耐火建築物とする必要がある（建築基準法63条）。選択肢3の看板規制は防火地域の話で準防火地域では不要。選択肢4の防火壁・非常用昇降機の義務は該当規模では発生しない。覚えるべきは「準防火地域で3階建て200㎡超→耐火/準耐火建築物必須」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q23,税・その他,H11,2,"土地区画整理事業の事業計画に関する次の記述のうち, 土地区画整理法の 規定によれば, 誤っているものはどれか。","事業計画には, 施行地区(施行地区を工区に分ける場合においては, 施行地 区及び工区), 設計の概要, 事業施行期間及び資金計画を定めなければならな し、。","個人施行者が換地計画を定めようとする場合において, その内容が事業計画 の内容と抵触するときは, 当該個人施行者は, 換地計画の認可を受けることが できない。","土地区画整理組合の設立に当たって事業計画を定めようとする場合で, 公共 施設の用に供されている国又は地方公共団体の所有する土地を施行地区に編入 しようとするときは, 当該土地を管理する者の承認を得なければならない。","市町村が施行する土地区画整理事業について定めるべき事業計画については, 施行地区となるべき区域内の宅地の所有者及び借地権者のそれぞれ各以上の 同意を得なければならない。",1,正解は2です。個人施行者が換地計画を定める場合、事業計画と抵触する内容であっても、認可を受けることができます。事業計画と換地計画が一致しない場合でも、認可が可能です。1は正しく、事業計画には施行地区や設計の概要などが含まれます。3も正しく、公共施設の土地を編入する際は管理者の承認が必要です。4は誤りで、市町村が施行する場合、宅地所有者や借地権者の同意は不要です。覚えるべき一言：「個人施行者は事業計画と抵触する換地計画でも認可可能」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q24,税・その他,H11,2,"農地法に関する次の記述のうち, 正しいものはどれか。","耕作する目的で農地の所有権を取得する場合で, 取得する農地の面積が4 ヘ クタールを超えるときは, 農林水産大臣の農地法第3 条の許可を受ける必要が ある。","農家が, その農業用倉庫として利用する目的で自己の所有する農地を転用す る場合は, 転用する農地の面積の如何にかかわらず, 農地法第4 条の許可を受 ける必要がある。","市街化区域内にある農地について, 農地以外のものに転用するため所有権を 取得する場合で, 転用する農地の面積が4 ヘクタールを超えるときは, 都道府 県知事に農地法第5 条の届出をする必要がある。","土地登記簿上の地目が山林や原野であっても, 現況が農地であれば, その所 有権を取得する場合は, 原則として農地法第3 条又は第5 条の許可を受ける必 要がある。",0,農地法第3条では、農地を耕作目的で取得する場合、都道府県知事の許可が必要だが、取得面積が4ヘクタールを超える場合は農林水産大臣の許可が必要となる。2は農業用施設への転用は許可不要、3は市街化区域内の農地転用は届出不要、4は地目ではなく現況が農地であれば許可が必要という点がポイント。覚えるべきは「4ヘクタール超は農水相許可、市街化区域は届出不要」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q26,宅建業法,H11,2,"住宅借入金等を有する場合の所得税額の特別控除(以下この間において ｢住宅ローン控除｣という。) に関する次の記述のうち, 正しいものほどれか。","居住用家屋の敷地の用に供する予定の土地を銀行からの住宅借入金等で平成 u 年中に取得し, 平成12 年中に同じ銀行からの住宅借入金等で居住用家屋を 建築し居住の用に供する予定でいる場合には, 平成11 年分から住宅ローン控 除の適用を受けることができる。","平成11 年中に居住用家屋を売却し, 新たに居住用家屋を取得した場合には, その売却した居住用家屋に係る譲渡損失につき特定の居住用財産の買換え等の 場合の譲渡損失の繰越控除の適用を受けるときであっても, その新たに取得し た居住用家屋につき住宅ローン控除の適用を受けることができる。","銀行からの住宅借入金等で取得した居住用家屋を平成11 年又は平成12 年中 に居住の用に供した場合には, その住宅借入金等の償還期間が15 年以上でな ければ住宅ローン控除の適用を受けることができない。","銀行からの住宅借入金等で取得した居住用家屋を平成11 年又は平成12 年中 に居住の用に供した場合には, その居住の用に供した年以後15 年間にわたっ て, その住宅借入金等の年末残高の1 パーセント相当額の税額控除の適用を受 けること力ゞできる。",0,住宅ローン控除は土地取得時から適用可能で、家屋建築前でも土地取得年に控除開始できます。選択肢1はこの要件を満たします。2は買換え特例と住宅ローン控除の併用不可がポイントで誤り。3は償還期間10年以上で良いので誤り。4は控除期間は最長10年（当初制度では15年）なので誤り。覚えるべきは「土地取得年から控除開始可能、控除期間は最長10年」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q27,宅建業法,H11,2,"固定資産税に関する次の記述のうち, 正しいものはどれか。","家屋に係る固定資産税は, 建物登記簿に登記されている所有者に対して課税 されるので, 家屋を建築したとしても, 登記をするまでの間は課税されない。","固定資産税の納税通知書は, 遅くとも納期眼前10 日までに納税者に交付し なければならない。","新築住宅に対しては, その課税標準を, 中高層耐火住宅にあっては5 年間, その他の住宅にあっては3 年間その価格の青の額とする特例が講じられてい る。","年の途中において, 土地の売買があった場合には, 当該土地に対して課税さ れる固定資産税は, 売主と買主でその所有の月数に応じて月割りで納付しなけ ればならない。",3,1は誤りで、登記がなくても家屋が存在すれば課税対象となる。2は納税通知書の交付期限が納期の10日前ではなく「納期限の前日まで」と規定されている。3は中高層耐火住宅は5年、その他の住宅は3年ではなく「いずれも3年間」が正しい。4が正解で、土地売買時の固定資産税は所有期間に応じて月割計算する。覚えるべきは「土地売買時の税負担は月割計算」！,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q28,宅建業法,H11,2,"印紙税に関する次の記述のうち, 正しいものはどれか。","個人が生活の用に供している自宅の土地建物を譲渡し, 代金1 億円を受け取 った際に作成する領収証には, 印紙税は課税されない。","｢平成11 年4 月1 日付けの土地譲渡契約書の契約金額2 億円を1 億8 ,000 万 円に減額するJ 旨を記載した変更契約書は, 記載金額1 億8 ,000 万円の不動産 の譲渡に関する契約書として印紙税が課税される。","土地売買の仲介を行ったA 社がrA 社は, 売主B 社の代理人として土地代金","億円を受領した｣という旨を記載のうえ, 買主に交付した領収証に課税され る印紙税の納税義務者は, B 社である。 土地譲渡契約書に課税される印紙税を納付するには, 契約書に印紙をはり付 け, 消印をしなければならないが, 契約当事者の代理人又は従業者の印章又は 署名で消印しても, 消印をしたことにはならない。",2,領収証の印紙税納税義務者は領収証の作成者である。A社が代理人として領収証を作成した場合、納税義務者はA社となる。1は「生活用財産の譲渡」は非課税だが、領収証は課税対象。2は変更契約書は差額2000万円に課税。4は代理人や従業者の消印も有効。覚えるべきは「領収証の印紙税納税義務者は作成者」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q29,宅建業法,H11,2,"不動産の鑑定評価に関する次の記述のうち, 誤っているものはどれか。","不動産の価格を求める鑑定評価の手法は, 不動産の再調達原価に着目する原 価法, 不動産の取引事例に着目する取引事例比較法及び不動産から生み出され る収益に着目する収益還元法に大別される。","原価法における再調達原価とは, 対象不動産を価格時点において再調達する ことを想定した場合において必要とされる適正な原価の総額をいうので, 積算 価格を求めるには, 再調達原価について減価修正を行う必要がある。","取引事例比較法における取引事例は, 近隣地域又は同一需給圏内の類似地域 に存する不動産に係るものでなければならないが, 必要やむを得ない場合には, 近隣地域の周辺の地域に係るものからも選択できる。","収益還元法は, 対象不動産が将来生み出すであろうと期待される収益の現価 の総和を求める手法であるので, 対象不動産の収益価格は, 総費用を控除する 前の総収益を還元利回りで還元して求められる。",3,正解は4です。収益還元法では、対象不動産が将来生み出す収益の現価を求める際、総収益ではなく「純収益」（総収益から総費用を控除したもの）を還元利回りで還元します。1は鑑定評価の3手法を正しく説明しています。2は原価法における再調達原価と減価修正の必要性を正確に述べています。3は取引事例比較法の取引事例の範囲を適切に説明しています。覚えるべき一言：「収益還元法では純収益を還元する」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q31,宅建業法,H11,2,"宅地建物取引主任者(以下｢取引主任者｣という。) A が, 甲県知事から宅 地建物取引主任者証(以下r取引主任者証｣という。) の交付を受けている場合に関 する次の記述のうち, 正しいものはどれか。","A が, 乙県知事に対し宅地建物取引主任者資格登録の移転の申請とともに取 引主任者証の交付を申請したとき, A は, 乙県知事から新たな取引主任者証の 交付を受けた後,",週間以内に甲県知事に従前の取引主任者証を返納しなけれ ばならない。,"A が, 乙県の区域内における業務に関して乙県知事から事務禁止の処分を受 けたとき, A は,","週間以内に乙県知事に取引主任者証を提出しなければなら A が, 取引主任者証の有効期間の更新を受けようとするとき, A は, 甲県知 事が指定する講習で有効期間満了の日前1 年以内に行われるものを受講しなけ ればならない。 A が, 甲県の区域内における業務に関して事務禁止の処分を受け, 甲県知事 に取引主任者証を提出した場合で, その処分の期間の満了後返還を請求したと き 學県知事は, 直ちに, 取引主任者謎をA に返還しなければなに〉をい。",3,正解は4です。事務禁止処分が解除された後、知事は直ちに主任者証を返還しなければなりません。1の誤りは、移転登録時の返納期間が「2週間以内」ではなく「即時」である点です。2は、他県での処分でも自県知事への提出が必要という点が誤りです。3の講習受講時期は「1年以内」ではなく「6ヶ月以内」が正しいです。覚えるべきは「事務禁止解除後の返還は即時」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q32,宅建業法,H11,2,"宅地建物取引業者A (甲県知事免許) に対する監督処分に関する次の記述 のうち, 宅地建物取引業法の規定によれば, 誤っているものはどれか。","A が, 乙県の区域内の業務に関し乙県知事から指示を受け, その指示に従わ なかった場合, 甲県知事は, A に対し業務停止の処分をすることができる。","A が, 乙県の区域内の業務に関し甲県知事から指示を受け, その指示に従わ なかった場合, 乙県知事は, A に対し業務停止の処分をすることができる。","A が, 乙県の区域内の業務に関し乙県知事から指示を受け, その指示に従わ なかった場合で, 情状が特に重いときには, 建設大臣は, A の免許を取り""肖す ことができる。","A が, 乙県の区域内の業務に関し乙県知事から指示を受けた場合, 甲県に備 えられる宅地建物取引業者名簿には, その指示の年月日及び内容が記載される。 〔問 器〕 宅地建物取引業者A が, 自ら売主として, 宅地建物取引業者でない買主B と締結した宅地の売買契約(代金4 ,000 万円, 手付金400 万円) に関する次の記述 のうち, 宅地建物取引業法及び民法の規定によれば, 正しいものほどれか。 契約に｢当事者の一方が契約の履行に着手するまでは, B は手付金400 万円 を放棄して, A は1,000 万円を償還して, 契約を解除することができるJ 旨定 めた場合, その定めは無効である。 かし 契約に｢A が瑕疵担保責任を負う場合, B は, 損害賠償の請求をすることが かし できるが, 契約の解除ができるのは瑕疵により契約をした目的を達成できない ときに限る｣旨定めた場合, その定めは無効である。 かし 契約に｢A は, 宅地の引渡しの日から2 年間瑕疵担保責任を負うが, B が知 かし っていた瑕疵についてはその責任を負わない｣旨定めた場合, その定めは無効 である。 契約に｢債務不履行による契約の解除に伴う損害賠償額の予定及び違約金の 合計額を代金の額の3 割とする｣旨定めた場合, その定めは, 当該合計額につ き800 万円を超える部分については, 無効である。 K ) - -",1,正解は2。乙県知事はAの免許権者ではないため、業務停止処分権限を持たない。1は正しく、免許権者である甲県知事は業務停止処分が可能。3も正しく、特に重い場合は建設大臣が免許取消可能。4も正しく、指示内容は名簿に記載される。覚えるべきは「業務停止処分権限は免許権者のみ」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q34,宅建業法,H11,2,"宅地建物取引業者A が, 自ら売主として, 宅地建物取引業者でないB と土 地付建物の売買契約を締結しようとする場合に関する次の記述のうち, 宅地建物取 引業法の規定によれば, 正しいものはどれか。なお, この間においてr重要事項説 明書｣とは, 同法第35 条の規定に基づく重要事項を記載した書面をいうものとす る。","当該建物の敷地の一部に甲市所有の旧道路敷が含まれていることが判明した ため, 甲市に払下げを申請中である場合, A は, 重要事項説明書に払下申請書 の写しを添付し, その旨をB に説明すれば, 売買契約を締結することができる。","B が, 当該建物の近所に長年住んでおり, その建物に関する事項を熟知して いると言っている場合, A は, B に対して重要事項説明書を交付すれば, 重要 事項の説明を行うことなく, 売買契約を締結することができる。","損害賠償額の予定及び違約金について, B から提示された内容のとおりとす る場合, A は, 重要事項説明書に記載してその内容を説明することなく, 売買 契約を締結することができる。","A が, 遠隔地に住んでいるB の了承を得て, ｢B が希望する時期に説明をす るJ 旨の条件付きで重要事項説明書を郵送した場合で, B から希望する時期を 明示されないときでも A は, 重要事項の説明を行った後に限り, 売買契約を 締結することができる。",1,正解は2です。宅建業法では、重要事項の説明は買主が宅建業者でない場合に義務付けられていますが、買主が物件に関する事項を熟知している場合、説明を省略できます。1は払下申請書の写しを添付しても説明義務は免除されません。3は損害賠償額や違約金も重要事項に含まれるため説明が必要です。4は説明を省略できず、説明後に契約締結が可能です。覚えるべき一言：「買主が熟知していれば説明省略可」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q35,宅建業法,H11,2,"宅地建物取引業者が, その媒介により建物の貸借の契約を成立させた場合 に, 宅地建物取引業法第37 条の規定に基づく契約内容を記載した書面に必ず記載 しなければならない事項は, 次のうちどれか。","借賃についての融資のあっせんに関する定めがあるときは, 当該融資が成立 しないときの措置","天災その他不可抗力による損害の負担に関する定めがあるときは, その内容 かし","当該建物の瑕疵を担保する責任についての定めがあるときは, その内容","当該建物に係る租税等の公課の負担に関する定めがあるときは, その内容",2,宅地建物取引業法第37条では、媒介により貸借契約を成立させた場合、契約内容を記載した書面に「瑕疵担保責任」に関する定めがあるときはその内容を記載することが義務付けられています。選択肢1の融資のあっせん、選択肢2の天災による損害負担、選択肢4の租税等の公課負担は、記載が必須とされる事項ではありません。これらの事項は契約内容に含まれる場合もありますが、法第37条で必須とされるのは「瑕疵担保責任」です。覚えるべきは「瑕疵担保責任は記載必須」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q36,宅建業法,H11,2,"宅地建物取引業者A 及びその従業者である取引主任者に関する次の記述の うち, 宅地建物取引業法の規定によれば, 正しいものはどれか。","宅地建物取引業法第34 条の2 の規定に基づきA が媒介契約の依頼者に交付 すべき書面には, 取引主任者の記名押印が必要である。","A が,取引主任者をして宅地建物取引業法第37 条に規定する契約内容を記載 した書面を相手方に交付させる場合には, 取引主任者は, 当該相手方から請求 があったときに取引主任者証を提示すれば足りる。","A が, 建物の売買の媒介についてその依頼者から建設大臣が定めた報酬の限 度額の報酬を受けた場合でも, 取引主任者は, 別途当該依頼者から媒介の報酬 を受けることができる。","A は, 一団の建物の分譲をするため案内所を設置した場合は, その案内所で 契約を締結することなく, 及び契約の申込みを受けることがないときでも, 名以上の専任の取引主任者を置かなければならない。",1,正解は2です。宅地建物取引業法第37条に基づき、取引主任者が契約内容を記載した書面を交付する際、相手方から請求があった場合に取引主任者証を提示すれば足ります。1は誤りで、媒介契約の依頼者に交付する書面に取引主任者の記名押印は不要です。3も誤りで、取引主任者が依頼者から別途媒介報酬を受けることは禁止されています。4は誤りで、案内所で契約を締結しない場合でも専任の取引主任者を置く必要はありません。覚えるべき一言：「取引主任者証は請求があったときに提示すれば足りる。」,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q37,宅建業法,H11,2,"宅地建物取引業者A が, B から宅地の売却の依頼を受け, B と専属専任媒 介契約(以下この間において｢媒介契約｣という。) を締結した場合に関する次の記 述のうち, 宅地建物取引業法の規定によれば, 正しいものはどれか。","｢媒介契約の有効期間内に宅地の売買契約が成立しないときは, 同一の期間 で契約を自動更新する｣旨の特約を定めた場合, 媒介契約全体が無効となる。","宅地の貫主の探索が容易で, 指定流通機構への登録期間経過後短期間で売買 契約を成立させることができると認められる場合には, A は, 契約の相手方を 探索するため, 当該宅地について指定流通機構に登録する必要はない。","B が宅地建物取引業者である場合でも A が媒介契約を締結したときにB に 交付すべき書面には, B がA の探索した相手方以外の者と宅地の売買又は交換 の契約を締結したときの措置を記載しなければならない。","媒介契約において, ｢B が他の宅地建物取引業者の媒介によって宅地の売買 契約を成立させた場合, 宅地の売買価額の3 パーセントの額を違約金としてA に支払うJ 旨の特約は, 無効かである。",2,媒介契約の締結時には、依頼者が業者かどうかに関わらず、必ず「探索した相手方以外との契約締結時の措置」を記載した書面を交付する必要があります（宅建業法35条2項4号）。1の自動更新特約は部分無効で契約全体は有効、2は指定流通機構登録義務に例外はなく、4の違約金特約は有効です。業者相手でも書面交付義務は免除されないのがポイントです。覚えるべきは「業者相手でも書面交付義務は必須」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q38,宅建業法,H11,2,"宅地建物取引業者A (甲県知事免許) の営業保証金に関する次の記述のう ち, 正しいものはどれか。","A が有価証券を営業保証金に充てるときは, 国債証券についてはその額面金 額を, 地方債証券又はそれら以外の債券についてはその額面金額の百分の九十 を有価証券の価額としなければならない。","A は, 取引の相手方の権利の実行テにより営業保証金の額が政令で定める額に 不足することとなったときは, 甲県知事から不足額を供託すべき旨の通知書の 送付を受けた日から2 週間以内にその不足額を供託しなければならない。","A が販売する宅地建物についての販売広告を受託した者は, その広告代金債 権に関し, A が供託した営業保証金について弁済を受ける権利を有する。","A が, 営業保証金を金銭と有価証券で供託している場合で, 本店を移転した ためもよりの供託所が変更したとき, A は, 金銭の部分に限り, 移転後の本店 のもよりの供託所への営業保証金の保管替えを請求することができる。",2,営業保証金は取引相手方の保護が目的であり、広告業者も取引関係者として弁済権を有する（宅建業法35条2項）。1は国債は額面100%、それ以外は80%評価が正しい。2は通知から2週間ではなく1週間以内が正しい。4は有価証券も保管替え可能で金銭部分だけではない。覚えるべきは「広告業者も営業保証金の弁済権者」！,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q39,宅建業法,H11,2,"宅地建物取引業者A が, 宅地の所有者B からその宅地の売買の媒介を依頼 され, 媒介契約を締結した場合の指定流通機構への登録に関する次の記述のうち, 正しいものはどれか。","A B 間の媒介契約が専任媒介契約でない場合, A は, 契約の相手方を探索す るため, 当該宅地について指定流通機構に登録することはできない。","A B 間の媒介契約が専属専任媒介契約である場合, A は, 契約締結の日から","日(休業日を除く。) 以内に, 契約の相手方を探索するため, 当該宅地につい て指定流通機構に登録しなければならない。","A B 間の媒介契約が専任媒介契約である場合で, A が, 当該宅地について指 定流通機構に登録をし, 当該登録を証する書面の発行を受けたとき, A は, そ の書面を遅滞なくB に引き渡さなければならない。 A B 間の媒介契約が専属専任媒介契約である場合で, A が所定の期間内に指 定流通機構に登録をしなかったとき, A は, そのことを理由として直ちに罰則 の適用を受けることがある。",0,指定流通機構への登録は、専任媒介契約または専属専任媒介契約の場合にのみ可能です。専任媒介契約でない場合、Aは指定流通機構に登録できません。選択肢2は、専属専任媒介契約の場合の登録期限が3営業日以内であることを誤って記載しています。選択肢3は、登録証書をBに引き渡す義務について誤解を招く記述です。選択肢4は、罰則の適用について誤った情報を提供しています。覚えるべき一言は「指定流通機構への登録は専任媒介契約以上が必要」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q40,宅建業法,H11,2,"宅地建物取引業者A が, 自ら売主として, 建物を販売する場合に関する次 の記述のうち, 宅地建物取引業法の規定に違反しないものはどれか。","A は, 建物を新築するため建築確認の申請中であったので, ｢建築確認申請 済｣と表示して, その建物の販売に関する広告を行い, 販売の契約は建築確認 を受けた後に締結した。","A が, 建物を新築するため建築確認の申請中であったので, 宅地建物取引業 者B に対し, その建物を販売する契約の予約を締結した。","A は, 中古の建物を, その所有者C から停止条件付きで取得する契約を締結 し, 当該条件の未成就のまま, その建物を宅地建物取引業者D に対し販売する 契約を締結した。","A は, 都道府県知事から業務の全部の停止を命じられ, その停止の期間中に 建物の販売に関する広告を行ったが, 販売の契約は当該期間の経過後に締結し た。",3,正解は4です。業務停止期間中に広告を行うことは禁止されていませんが、契約締結は停止期間中に行ってはいけません。4は停止期間後に契約を締結しているため違反しません。1は建築確認前に「建築確認申請済」と表示するのは誤認を招くため違反。2は建築確認前に予約契約を締結するのは違反。3は停止条件が未成就のまま転売するのは違反です。覚えるべきは「業務停止中は広告可、契約不可」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q41,宅建業法,H11,2,"1棟の建物に属する区分所有建物の貸借の媒介を行う場合の宅地建物取引 業法第35 条の規定に基づく重要事項の説明に関する次の記述のうち, 誤っている ものはどれか。",当該1 棟の建物の敷地に関する権利の種類及び内容を説明しなければならな し、。,"台所, 浴室, 便所その他の当該区分所有建物の設備の整備の状況について説 明しなければならない。","当該1 棟の建物及びその敷地の管理がA (個人) に委託されている場合には, A の氏名及び住所を説明しなければならない。","貸借契約終了時における敷金その他の金銭の精算に関する事項が定まってい ない場合には, その旨を説明しなければならない。",0,正解は1。区分所有建物の貸借では、敷地の権利説明は不要（所有権の場合のみ必要）。2は設備状況の説明義務あり、3は管理委託先の個人情報説明義務あり、4は敷金精算事項未定時の説明義務あり。覚えるべきは「貸借媒介では敷地権利説明不要」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q42,宅建業法,H11,2,"宅地建物取引業者A が, 宅地の所有者B の依頼を受けてB C 間の宅地の売 買の媒介を行おうとし, 又は行った場合に関する次の記述のうち, 宅地建物取引業 法第47 条(業務に関する禁止事項) の規定に違反しないものほどれか。","A は, B との媒介契約の締結に当たり不当に高額の報酬を要求したが, B C 間の売買契約が成立した後に実際にA がB から受領した報酬額は, 建設大臣が 定めた報酬額の限度内であった。","A は, C に対し手付を貸し付けるという条件で, B C 間の売買契約の締結を 誘引したが, C は, その契約の締結に応じなかった。","A は, 当該宅地に対抗力のある借地権を有する第三者が存在することを知っ ていたが, 当該借地権は登記されていなかったので, C に対して告げることな く, B C 間の売買契約を締結させた。","A は, B 及びC に対し, 手付金について当初B が提示した金額より減額する という条件でB C 間の売買契約の締結を誘引し, その契約を締結させた。",3,正解は4です。宅地建物取引業法第47条では、不当な誘引行為が禁止されていますが、手付金の減額は契約条件の調整であり、禁止行為に該当しません。1は不当に高額な報酬を要求した時点で違反です。2は手付の貸付を条件に契約を誘引した行為が禁止されています。3は借地権の存在を告げなかった点で違反です。覚えるべき一言は「手付金の減額は禁止行為に該当しない」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q43,宅建業法,H11,2,"宅地建物取引業法に規定する標識に関する次の記述のうち, 正しいものは どれか。","複数の宅地建物取引業者が, 業務に関し展示会を共同で実施する場合, その 実施の場所に, すべての宅地建物取引業者が自己の標識を掲示しなければなら テよし＼。","宅地建物取引業者は, 一団の宅地の分譲を行う案内所で契約の締結を行わな い場合, その案内所には標識を掲示しなくてもよい。","宅地建物取引業者は, 一団の建物の分譲を, 当該建物の所在する場所から約 800 m 離れた駅前に案内所を設置して行う場合で, 当該建物の所在する場所に 標識を掲示したとき, 案内所には標識を掲示する必要はない。","宅地建物取引業者の標識の様式及び記載事項は, その掲示する場所が契約の 締結を行う案内所であれば, 事務所と同一でなければならない。 ね",2,正解は3。標識の掲示義務は物件所在地か案内所のいずれか一方でよい（宅建業法施行規則16条の2）。1は誤りで共同展示会では代表者1枚の標識で足りる。2は誤りで契約締結の有無に関わらず案内所には標識が必要。4も誤りで標識の様式は事務所と案内所で同一でなくてよい。覚えるべきは「物件所在地か案内所、どちらか一方に標識があればOK」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
H11QA_Q44,宅建業法,H11,2,"宅地建物取引業保証協会(以下この間において｢保証協会｣という。) に関 する次の記述のうち, 正しいものはどれか。","保証協会に加入しようとする者は, 加入しようとする日までに弁済業務保証 金分担金を保証協会に納付しなければならないが, 加入に際して, 加入前の宅 地建物取引業に関する取引により生じたその者の債務に関し, 保証協会から担 保の提供を求められることばない。","弁済業務保証金の還付を受けようとする者は, 保証協会の認証を受けなけれ ばならず, 認証申出書の提出に当たっては, 弁済を受ける権利を有することを 証する確定判決の正本を必ず添付しなければならない。","保証協会は, 弁済業務保証金の還付があった場合は, 当該還付に係る社員又 は社員であった者に対し, その還付額に相当する額の還付充当金を法務大臣及 び建設大臣の定める供託所に納付すべきことを通知しなければならない。","保証協会は, 社員に対して債権を有する場合は, 当該社員が社員の地位を失 ったときでもその債権に関し弁済が完了するまで弁済業務保証金分担金をそ の者に返還する必要はない。",3,保証協会は社員に対して債権を有する場合、社員資格喪失後も弁済完了まで分担金を返還する必要がない（宅建業法66条の2第3項）。1は誤りで、加入前に生じた債務について担保提供を求められる場合がある。2は誤りで、確定判決以外の書類でも認証可能。3は誤りで、還付充当金の納付先は法務大臣が指定する供託所のみ。覚えるべきは「債権ある場合、資格喪失後も返還不要」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H11-q_a.pdf
